,Unnamed: 0,id,fecha_de_i,fecha_fina,fechaasign,fechalegal,nombreunid,codestado,codtrabajo,actividad,barrio,com1,com2,causal,orden,solicitud,cliente,producto,consecruta,codruta,x,y,id_download,sentinel_img_date,landsat_img_date,date_diff_img,date_diff_leak,sentinel_cloud,landsat_cloud,rmse
842,842,36018.0,2022-05-05,2022-05-05,2022-05-05,2022-05-05,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,,"se deja señalizado,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490734199","SE REPARA FTC, GENERA BA",33673740.0,,185539.0,185539.0,73.0,SECTOR 05/BLOQUE 08 - RUTA 519405,784528.9796,2423124.69285,36018.0,2022-04-12,2022-04-16,4 days,-23 days,24.200955,0.0,281.2354171373424
843,843,36000.0,2022-05-05,2022-05-05,2022-05-05,2022-05-05,FUGAS VEOLIA 10,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CONSTITUCION FRACC.,,"cequedaron 2 ceñalamientos,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490729718","SE REPARA FTC, GENERA BA",33593652.0,,46313.0,46313.0,177.0,SECTOR 05/BLOQUE 02 - RUTA 514405,780709.640336,2427998.01134,36000.0,2022-04-12,2022-04-16,4 days,-23 days,24.200955,0.0,637.0693435334127
844,844,36037.0,2022-05-05,2022-05-05,2022-05-05,2022-05-05,FUGAS VEOLIA 3,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,EL PUERTECITO FRACC.,,"se reparo fuga en arroyo,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490733382","SE REPARA FTC, GENERA BA",33671309.0,,310479.0,310479.0,142.0,SECTOR 05/BLOQUE 13 - RUTA 508711,784074.833921,2428440.90121,36037.0,2022-04-12,2022-04-16,4 days,-23 days,24.200955,0.0,637.1536068589965
845,845,36106.0,2022-05-06,2022-05-06,2022-05-06,2022-05-06,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490756199","SE REPARA FTC, GENERA BA",33718167.0,,33203.0,33203.0,311.0,SECTOR 05/BLOQUE 08 - RUTA 519402,784590.664754,2422787.13516,36106.0,2022-04-12,2022-04-16,4 days,-24 days,24.200955,0.0,388.07467163750147
846,846,36120.0,2022-05-06,2022-05-06,2022-05-06,2022-05-06,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490759533","SE REPARA FTC, GENERA BA",33719662.0,,185333.0,185333.0,309.0,SECTOR 05/BLOQUE 08 - RUTA 519402,784579.454744,2422782.8585,36120.0,2022-04-12,2022-04-16,4 days,-24 days,24.200955,0.0,382.571364625519
847,847,34624.0,2022-05-07,2022-05-07,2022-05-11,2022-05-11,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JARD. STA. ELENA FRACC.,SE REPORTA FUGA EN TOMA DE AGUA,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.20*.90                        2 SEÑALAMIENTOS,"SE REPARA FTC, GENERA BA",33865092.0,,207887.0,207887.0,38.0,SECTOR 03/BLOQUE 02 - RUTA 310505,778423.418961,2420415.8422,34624.0,2022-04-12,2022-04-16,4 days,-29 days,24.200955,0.0,300.99413340988593
848,848,36105.0,2022-05-11,2022-05-11,2022-05-11,2022-05-11,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,,"lafuga era del numero 142,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490837441","SE REPARA FTC, GENERA BA",33850557.0,,186962.0,186962.0,161.0,SECTOR 05/BLOQUE 08 - RUTA 519408,784433.24565,2423535.7345,36105.0,2022-04-12,2022-04-16,4 days,-29 days,24.200955,0.0,234.10035256705763
849,849,35909.0,2022-05-11,2022-05-11,2022-05-11,2022-05-11,FUGAS VEOLIA 4,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DE SANTA ANITA FRACC.,,"se deja señalisado,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490841304","SE REPARA FTC, GENERA BA",33842386.0,,61840.0,61840.0,110.0,SECTOR 05/BLOQUE 04 - RUTA 513202,782612.312891,2423481.61908,35909.0,2022-04-12,2022-04-16,4 days,-29 days,24.200955,0.0,420.7674504102359
850,850,36092.0,2022-05-12,2022-05-12,2022-05-12,2022-05-12,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DE ORIENTE FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490866139","SE REPARA FTC, GENERA BA",33900129.0,,4900.0,4900.0,44.0,SECTOR 05/BLOQUE 11 - RUTA 517102,783436.025499,2425828.4868,36092.0,2022-04-12,2022-04-16,4 days,-30 days,24.200955,0.0,663.5057540265159
851,851,36091.0,2022-05-12,2022-05-12,2022-05-12,2022-05-12,FUGAS VEOLIA 13,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JARD. STA. ELENA FRACC.,,"se rrparo fuga en tubo central,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490869713","SE REPARA FTC, GENERA BA",33900120.0,,18873.0,18873.0,92.0,SECTOR 03/BLOQUE 02 - RUTA 310503,778607.67302,2420434.47296,36091.0,2022-04-12,2022-04-16,4 days,-30 days,24.200955,0.0,329.9284467226296
852,852,36011.0,2022-05-13,2022-05-13,2022-05-16,2022-05-16,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 2.00*1.60,"SE REPARA FTC, GENERA BA",34003740.0,,52992.0,52992.0,106.0,SECTOR 11/BLOQUE 01 - RUTA 110015,786105.872911,2420659.65671,36011.0,2022-04-12,2022-04-16,4 days,-34 days,24.200955,0.0,369.16340713619167
853,853,36035.0,2022-05-13,2022-05-13,2022-05-16,2022-05-16,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GREMIAL COL.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.00*1.00               1.80*1.00 1.80*1.00              6 SEÑALAMIENTOS,"SE REPARA FTC, GENERA BA",33998524.0,,298039.0,298039.0,110.0,SECTOR 01/BLOQUE 02 - RUTA 107603,780255.204618,2424069.62634,36035.0,2022-04-12,2022-04-16,4 days,-34 days,24.200955,0.0,313.2593735390775
854,854,35967.0,2022-05-16,2022-05-16,2022-05-18,2022-05-18,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLA NTRA. SRA. A. SECC. GUADALUPE FRACC.,,SE AJUSTAN JUNTAS EXISTENTES ARROYO 1.50*1.30          3 SEÑALAMIENTOS,"SE REPARA FTC, GENERA BA",34024736.0,,145112.0,145112.0,280.0,SECTOR 12/BLOQUE 03 - RUTA 120800,782950.573787,2427472.63893,35967.0,2022-04-27,2022-05-02,5 days,-21 days,2.333961,0.01,298.6415898428191
855,855,36033.0,2022-05-16,2022-05-16,2022-05-16,2022-05-16,FUGAS VEOLIA 4,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE III   FRACC.,,"un señalamiento ejecutada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490925825","SE REPARA FTC, GENERA BA",33993989.0,,205497.0,205497.0,36.0,SECTOR 05/BLOQUE 06 - RUTA 519906,784693.268025,2421995.60397,36033.0,2022-04-12,2022-04-16,4 days,-34 days,24.200955,0.0,492.92793591863796
856,856,34607.0,2022-05-16,2022-05-16,2022-05-16,2022-05-16,FUGAS VEOLIA 4,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE III   FRACC.,,"bache ya reportado del numero 101,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490926079","SE REPARA FTC, GENERA BA",33995033.0,,93894.0,93894.0,35.0,SECTOR 05/BLOQUE 06 - RUTA 519906,784699.234221,2421996.23673,34607.0,2022-04-12,2022-04-16,4 days,-34 days,24.200955,0.0,506.6685404767288
857,857,35966.0,2022-05-16,2022-05-16,2022-05-18,2022-05-18,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PRIMO VERDAD COL.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.5*1.00,"SE REPARA FTC, GENERA BA",34024734.0,,143607.0,143607.0,191.0,SECTOR 08/BLOQUE 03 - RUTA 815600,776864.842614,2425124.94037,35966.0,2022-04-27,2022-05-02,5 days,-21 days,2.333961,0.01,567.5176958660885
858,858,34549.0,2022-05-17,2022-05-17,2022-05-17,2022-05-17,FUGAS VEOLIA 16,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DE SAN JORGE FRACC.,,"Se cambio tubo por obstrucción de sarro,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490941277","SE REPARA FTC, GENERA BA",34006454.0,,114759.0,114759.0,56.0,SECTOR 11/BLOQUE 02 - RUTA 110302,785256.105,2418734.845,34549.0,2022-04-27,2022-05-02,5 days,-20 days,2.333961,0.01,524.4930992252754
859,859,34542.0,2022-05-17,2022-05-17,2022-05-18,2022-05-18,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.50*1.00,"SE REPARA FTC, GENERA BA",34034837.0,,128268.0,128268.0,185.0,SECTOR 05/BLOQUE 05 - RUTA 513703,782606.893439,2421204.76769,34542.0,2022-04-27,2022-05-02,5 days,-21 days,2.333961,0.01,364.50459765879083
860,860,34541.0,2022-05-17,2022-05-17,2022-05-18,2022-05-18,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.60*1.50,"SE REPARA FTC, GENERA BA",34034790.0,,281669.0,281669.0,2.0,SECTOR 05/BLOQUE 05 - RUTA 513704,782563.097573,2421170.14005,34541.0,2022-04-27,2022-05-02,5 days,-21 days,2.333961,0.01,373.1223577838572
861,861,34523.0,2022-05-17,2022-05-17,2022-05-17,2022-05-17,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTAS DE ORIENTE FRACC.,,"se deja señalizado,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490940336","SE REPARA FTC, GENERA BA",34006756.0,,102534.0,102534.0,130.0,SECTOR 05/BLOQUE 07 - RUTA 520006,785320.73,2422227.11,34523.0,2022-04-27,2022-05-02,5 days,-20 days,2.333961,0.01,305.31122217883876
862,862,34519.0,2022-05-17,2022-05-17,2022-05-18,2022-05-18,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DE SAN JORGE FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 2.50*.70,"SE REPARA FTC, GENERA BA",34036136.0,,293847.0,293847.0,58.0,SECTOR 11/BLOQUE 02 - RUTA 110302,785244.861827,2418739.05493,34519.0,2022-04-27,2022-05-02,5 days,-21 days,2.333961,0.01,533.7178332719268
863,863,34529.0,2022-05-18,2022-05-18,2022-05-18,2022-05-18,CABO FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,BOSQUES DEL PRADO SUR FRACC.,,"mandar bache urgente es avenida muy transitada de veiculos,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525490968651","SE REPARA FTC, GENERA BA",34025142.0,,199889.0,199889.0,90.0,SECTOR 08/BLOQUE 02 - RUTA 814905,778350.039791,2425934.8727,34529.0,2022-04-27,2022-05-02,5 days,-21 days,2.333961,0.01,263.53165669147563
864,864,34679.0,2022-05-25,2022-05-25,2022-05-25,2022-05-25,FUGAS VEOLIA 26,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,A MEDIA CALLE PASEO DE LA BIZNAGA 509  MZ-12 LT-5  VALLE DE LOS CACTUS FRACC.,"mismo bache del 509,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491119862","SE REPARA FTC, GENERA BA",34277339.0,,50080.0,50080.0,134.0,SECTOR 11/BLOQUE 01 - RUTA 110015,785979.373763,2420787.84169,34679.0,2022-04-27,2022-05-02,5 days,-28 days,2.333961,0.01,279.6838336790952
865,865,36056.0,2022-05-26,2022-05-26,2022-05-26,2022-05-26,FUGAS VEOLIA 15,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,"reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491133462","SE REPARA FTC, GENERA BA",34311902.0,,50026.0,50026.0,136.0,SECTOR 11/BLOQUE 01 - RUTA 110015,785971.026824,2420796.47851,36056.0,2022-04-27,2022-05-02,5 days,-29 days,2.333961,0.01,275.5517627922269
866,866,34571.0,2022-05-26,2022-05-26,2022-05-26,2022-05-26,CABO FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DE SANTA ANITA FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491143415","SE REPARA FTC, GENERA BA",34324094.0,,198399.0,198399.0,65.0,SECTOR 05/BLOQUE 04 - RUTA 514205,782290.110375,2423552.26882,34571.0,2022-04-27,2022-05-02,5 days,-29 days,2.333961,0.01,288.738988124831
867,867,36115.0,2022-05-27,2022-05-27,2022-05-30,2022-05-30,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DEL AJEDREZ FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.20*.80,"SE REPARA FTC, GENERA BA",34417416.0,,61389.0,61389.0,194.0,SECTOR 10/BLOQUE 04 - RUTA MO0094,784031.5,2417872.42,36115.0,2022-04-27,2022-05-02,5 days,-33 days,2.333961,0.01,468.2588418486968
868,868,34661.0,2022-05-27,2022-05-27,2022-05-27,2022-05-27,FUGAS VEOLIA 16,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DEL AJEDREZ FRACC.,,"se cambio tramo de tubo por tapon de sarro,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491159708","SE REPARA FTC, GENERA BA",34324109.0,,35088.0,35088.0,196.0,SECTOR 10/BLOQUE 04 - RUTA MO0094,784046.88,2417863.065,34661.0,2022-04-27,2022-05-02,5 days,-30 days,2.333961,0.01,466.90448528742945
869,869,36114.0,2022-05-30,2022-05-30,2022-05-30,2022-05-30,FUGAS VEOLIA 24,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LAS BRISAS FRACC.,,"fuga en tubo central,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491213368","SE REPARA FTC, GENERA BA",34417408.0,,99368.0,99368.0,91.0,SECTOR 08/BLOQUE 03 - RUTA 813300,777442.155279,2423743.08899,36114.0,2022-04-27,2022-05-02,5 days,-33 days,2.333961,0.01,223.19543057641178
870,870,34719.0,2022-05-31,2022-05-31,2022-05-31,2022-05-31,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,FOVI INEGI OJOCALIENTE FRACC.,,"lafuga era del numero 800,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491232458","SE REPARA FTC, GENERA BA",34449740.0,,137962.0,137962.0,233.0,SECTOR 05/BLOQUE 06 - RUTA 517503,784420.780763,2421520.73404,34719.0,2022-04-27,2022-05-02,5 days,-34 days,2.333961,0.01,244.72595973613437
871,871,34706.0,2022-06-01,2022-06-01,2022-06-01,2022-06-01,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,BALCONES DE OJOCALIENTE FRACC.,USU REPORTA FUGA  NO VISIBLE EN FRENTE DE SU DOMICILIO ES BASTANTE AGUA LIMPIA LA QUE SALE ADALBERTO BETANCOUR,"se cansela toma,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491244674","SE REPARA FTC, GENERA BA",34475149.0,,128646.0,128646.0,67.0,SECTOR 10/BLOQUE 06 - RUTA MO0055,784226.36597,2420098.11705,34706.0,2022-04-27,2022-05-02,5 days,-35 days,2.333961,0.01,320.81535444323634
872,872,36141.0,2022-06-01,2022-06-01,2022-06-01,2022-06-01,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTA DE LAS CUMBRES FRACC.,,"se deja señalizado,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491242669","SE REPARA FTC, GENERA BA",34475812.0,,258922.0,258922.0,336.0,SECTOR 12/BLOQUE 01 - RUTA 121100,785157.2113,2423970.9839,36141.0,2022-04-27,2022-05-02,5 days,-35 days,2.333961,0.01,325.57825406676454
873,873,34733.0,2022-06-01,2022-06-01,2022-06-01,2022-06-01,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SOBERANA CONV. REV. FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491248560","SE REPARA FTC, GENERA BA",34479403.0,10607982.0,284301.0,284301.0,183.0,SECTOR 05/BLOQUE 02 - RUTA 517600,780767.161134,2427818.36941,34733.0,2022-04-27,2022-05-02,5 days,-35 days,2.333961,0.01,424.64688931682593
874,874,36157.0,2022-06-02,2022-06-02,2022-06-03,2022-06-03,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GREMIAL COL.,,SE REPARA FUGA EN TOMA CENTRAL BANQUETA .80*.80,"SE REPARA FTC, GENERA BA",34570246.0,,299645.0,299645.0,107.0,SECTOR 01/BLOQUE 02 - RUTA 107603,780251.310623,2424081.86346,36157.0,2022-05-09,2022-05-11,2 days,-25 days,5.4e-05,5.47,263.48891622249494
875,875,36242.0,2022-06-03,2022-06-03,2022-06-06,2022-06-06,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CENTRAL DE ABASTOS,,SE REPARA FUGA EN TOMA CENTRAL BANQUETA .80*.60                 JUNTA GIBAULT 64        2 PIEZAS         TORNILLO CON TUERCA 3/8*5     4 PIEZAS,"SE REPARA FTC, GENERA BA",34614121.0,,215929.0,215929.0,46.0,SECTOR 03/BLOQUE 03 - RUTA 319600,780203.442613,2416589.88275,36242.0,2022-05-09,2022-05-11,2 days,-28 days,5.4e-05,5.47,597.9472271823288
876,876,34770.0,2022-06-06,2022-06-06,2022-06-07,2022-06-07,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SANTA ELENA FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.10*1.80,"SE REPARA FTC, GENERA BA",34664795.0,,115451.0,115451.0,58.0,SECTOR GC/BLOQUE 01 - RUTA GCDC02,778735.521485,2420841.248,34770.0,2022-05-09,2022-05-11,2 days,-29 days,5.4e-05,5.47,260.28127068690867
877,877,34771.0,2022-06-06,2022-06-06,2022-06-07,2022-06-07,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SANTA ELENA FRACC.,,SE REPARA FUGA EN TOMA    ARROYO 1.00*.70,"SE REPARA FTC, GENERA BA",34664797.0,,164980.0,164980.0,92.0,SECTOR 03/BLOQUE 02 - RUTA 310501,778691.443855,2420839.00833,34771.0,2022-05-09,2022-05-11,2 days,-29 days,5.4e-05,5.47,269.279451213892
878,878,34777.0,2022-06-09,2022-06-09,2022-06-09,2022-06-09,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491388939","SE REPARA FTC, GENERA BA",34731786.0,,200308.0,200308.0,109.0,SECTOR 05/BLOQUE 08 - RUTA 519405,784459.539958,2423125.34271,34777.0,2022-05-09,2022-05-11,2 days,-31 days,5.4e-05,5.47,201.8103874411243
879,879,34786.0,2022-06-10,2022-06-10,2022-06-13,2022-06-13,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DEL AJEDREZ FRACC.,DE LA INFANTERIA 241   LETRA A  MZ-7B LT-11 LOMAS DEL AJEDREZ FRACC. FUGA EN BANQUETA CON MUCHA PRESIÓN.,SE REPARA FUGA EN TOMA CENTRAL BANQUETA 2.00*1.00,"SE REPARA FTC, GENERA BA",34848155.0,,186028.0,186028.0,105.0,SECTOR 10/BLOQUE 04 - RUTA MO0091,784204.528054,2418189.48833,34786.0,2022-05-24,2022-05-27,3 days,-20 days,7.2e-05,5.65,346.4735832715472
880,880,36226.0,2022-06-15,2022-06-15,2022-06-15,2022-06-15,CABO FUGAS VEOLIA 7,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,INFO IV CENTENARIO FRACC.,,"bache existente,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491499002","SE REPARA FTC, GENERA BA",34958642.0,,248015.0,248015.0,9.0,SECTOR 02/BLOQUE 02 - RUTA 212701,781010.312922,2421036.38173,36226.0,2022-05-24,2022-05-27,3 days,-22 days,7.2e-05,5.65,293.19201736223164
881,881,36327.0,2022-06-26,2022-06-26,2022-06-28,2022-06-28,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MORELOS I FRACC.,USUARIO REPORTA FUGA EN ARROYO A LA ALTURA DE JEFES INSURGENTES 142  MZ-83 LT-6 MORELOS I FRACC.,SE REPARA FUGA EN TOMA CENTRAL      ARROYO 1.00*1.00,"SE REPARA FTC, GENERA BA",35303138.0,,142478.0,142478.0,95.0,SECTOR 10/BLOQUE 02 - RUTA MO0013,782192.816732,2419036.28133,36327.0,2022-06-08,2022-06-12,4 days,-20 days,0.01966,7.58,1682.6760016123544
882,882,34900.0,2022-06-28,2022-06-28,2022-06-28,2022-06-28,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,,"se deja señalizado,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491754512","SE REPARA FTC, GENERA BA",35302742.0,,189675.0,189675.0,20.0,SECTOR 05/BLOQUE 08 - RUTA 519407,784498.1419,2423285.3838,34900.0,2022-06-08,2022-06-12,4 days,-20 days,0.01966,7.58,314.8212638263455
883,883,36241.0,2022-06-29,2022-06-29,2022-06-29,2022-06-29,FUGAS VEOLIA 3,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,NATURA FRACC.,SE REPORTA FUGA EN LA BANQUETA   CATARINA 118  MZ-11 LT-1 NATURA FRACC.,"se recancelo toma en banqueta,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491775519","SE REPARA FTC, GENERA BA",35303980.0,,272102.0,272102.0,73.0,SECTOR 05/BLOQUE 13 - RUTA 508705,783662.751466,2428279.41035,36241.0,2022-06-08,2022-06-12,4 days,-21 days,0.01966,7.58,577.4360409329225
884,884,36300.0,2022-06-29,2022-06-29,2022-06-29,2022-06-29,FUGAS VEOLIA 16,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUJERES ILUSTRES FRACC.,,"Se reparo toma,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491782621","SE REPARA FTC, GENERA BA",35309479.0,,6545.0,6545.0,180.0,SECTOR 10/BLOQUE 04 - RUTA MO0093,784175.673866,2417956.27575,36300.0,2022-06-08,2022-06-12,4 days,-21 days,0.01966,7.58,344.7795267141276
885,885,36260.0,2022-06-30,2022-06-30,2022-06-30,2022-06-30,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLA DE LAS NORIAS II FRACC.,,"se deja señalizado,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491803508","SE REPARA FTC, GENERA BA",35365651.0,,693611.0,387765.0,38.0,SECTOR 11/BLOQUE 01 - RUTA 110029,786531.803483,2421924.65332,36260.0,2022-06-08,2022-06-12,4 days,-22 days,0.01966,7.58,1651.6997765858189
886,886,34858.0,2022-06-30,2022-06-30,2022-06-30,2022-06-30,FUGAS VEOLIA 16,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,RESIDENCIAL DEL PARQUE FRACC.,,"Se reparo tubo central,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491813962","SE REPARA FTC, GENERA BA",35371045.0,,149879.0,149879.0,17.0,SECTOR 03/BLOQUE 03 - RUTA 319001,781053.963611,2418852.49523,34858.0,2022-06-08,2022-06-12,4 days,-22 days,0.01966,7.58,591.9924275158968
887,887,36271.0,2022-07-03,2022-07-03,2022-07-05,2022-07-05,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LA HERRADURA FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 2.20*1.00     BANQUETA 2.00*1.00   2.00*.80 1.20*1.00        .80*.80      1.00*1.00,"SE REPARA FTC, GENERA BA",35499775.0,,13957.0,13957.0,7.0,SECTOR 08/BLOQUE 01 - RUTA 815500,776260.94265,2427630.56175,36271.0,2022-06-08,2022-06-12,4 days,-27 days,0.01966,7.58,456.2959905465358
888,888,34861.0,2022-07-04,2022-07-04,2022-07-04,2022-07-04,CABO FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LA HERRADURA FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525491903961","SE REPARA FTC, GENERA BA",35477312.0,,148262.0,148262.0,48.0,SECTOR 08/BLOQUE 01 - RUTA 815501,775902.232983,2427672.35116,34861.0,2022-06-08,2022-06-12,4 days,-26 days,0.01966,7.58,501.15152428798433
889,889,34986.0,2022-07-09,2022-07-09,2022-07-12,2022-07-12,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,ESTRELLA COL.,ARIES 613 TEL 4491877625 ES AGUA LIMPIA.URGE.,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.50*.80           2 SEÑALAMIENTOS,"SE REPARA FTC, GENERA BA",35765502.0,,173856.0,173856.0,208.0,SECTOR 05/BLOQUE 03 - RUTA 512806,780873.718945,2424819.73926,34986.0,2022-06-08,2022-06-12,4 days,-34 days,0.01966,7.58,755.5512282608378
890,890,36311.0,2022-07-10,2022-07-10,2022-07-13,2022-07-13,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JOSE LOPEZ PORTILLO FRACC.,,SE REPARA FUGA EN TOMA CENTRAL BANQUETA 1.00*1.00,"SE REPARA FTC, GENERA BA",35804769.0,,201808.0,201808.0,1.0,SECTOR 09/BLOQUE 02 - RUTA 913910,776528.888296,2419260.04985,36311.0,2022-06-18,2022-06-19,1 days,-25 days,16.573383,29.46,1894.710516086829
